license_id,brand_name,drug_ingredient,drugbank_id,potential_indication,source
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,mycosis fungoides and variants,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,lymphoma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,Hodgkins lymphoma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,granulomatous slack skin disease,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,Hodgkin's paragranuloma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,testicular germ cell tumor,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,classic Hodgkin lymphoma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,"classic Hodgkin lymphoma, lymphocyte-rich type",TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,mantle cell lymphoma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,female breast carcinoma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,lymphosarcoma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,localized pagetoid reticulosis,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,spermatocytic seminoma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,Kaposi's sarcoma (disease),TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,Langerhans cell histiocytosis,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,seminoma,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,B-cell neoplasm,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,testicular cancer,TxGNN Knowledge Graph
106054,Hoydetain 1mg Injection,VINBLASTINE,DB00570,gestational trophoblastic neoplasm,TxGNN Knowledge Graph
107734,Invokana  100mg Tablet,CANAGLIFLOZIN,DB08907,diabetes mellitus (disease),TxGNN Knowledge Graph
107734,Invokana  100mg Tablet,CANAGLIFLOZIN,DB08907,type 2 diabetes mellitus,TxGNN Knowledge Graph
107743,Igurati 25mg Tablet,IGURATIMOD,DB12233,rheumatoid arthritis,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,inverted follicular keratosis,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,melanoacanthoma,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,anogenital human papillomavirus infection,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,actinic cheilitis,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,superficial multifocal basal cell carcinoma,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,skin disease,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,seborrheic keratosis,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,keratoacanthoma,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,actinic keratosis (disease),TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,epidermodysplasia verruciformis,TxGNN Knowledge Graph
107760,Imiquad Cream (0.25gm Each),IMIQUIMOD,DB00724,common wart,TxGNN Knowledge Graph
107860,Isolin 2mg Injection,ISOPRENALINE,DB01064,common cold,TxGNN Knowledge Graph
107860,Isolin 2mg Injection,ISOPRENALINE,DB01064,cardiac arrest,TxGNN Knowledge Graph
107860,Isolin 2mg Injection,ISOPRENALINE,DB01064,atrioventricular block (disease),TxGNN Knowledge Graph
107860,Isolin 2mg Injection,ISOPRENALINE,DB01064,nasopharyngitis,TxGNN Knowledge Graph
107952,Infimab Injection,INFLIXIMAB,DB00065,inflammatory bowel disease,TxGNN Knowledge Graph
107952,Infimab Injection,INFLIXIMAB,DB00065,rheumatoid arthritis,TxGNN Knowledge Graph
107952,Infimab Injection,INFLIXIMAB,DB00065,ulcerative colitis (disease),TxGNN Knowledge Graph
107952,Infimab Injection,INFLIXIMAB,DB00065,"spondyloarthropathy, susceptibility to",TxGNN Knowledge Graph
107952,Infimab Injection,INFLIXIMAB,DB00065,Crohn disease,TxGNN Knowledge Graph
107952,Infimab Injection,INFLIXIMAB,DB00065,Crohn's colitis,TxGNN Knowledge Graph
107952,Infimab Injection,INFLIXIMAB,DB00065,psoriatic arthritis,TxGNN Knowledge Graph
107952,Infimab Injection,INFLIXIMAB,DB00065,ankylosing spondylitis,TxGNN Knowledge Graph
108290,Isentress 400mg Tablet,RALTEGRAVIR,DB06817,AIDS,TxGNN Knowledge Graph
108290,Isentress 400mg Tablet,RALTEGRAVIR,DB06817,HIV infectious disease,TxGNN Knowledge Graph
108344,Invega Sustenna 150mg Injection,PALIPERIDONE,DB01267,schizoaffective disorder,TxGNN Knowledge Graph
108344,Invega Sustenna 150mg Injection,PALIPERIDONE,DB01267,schizophreniform disorder,TxGNN Knowledge Graph
108344,Invega Sustenna 150mg Injection,PALIPERIDONE,DB01267,schizophrenia,TxGNN Knowledge Graph
108344,Invega Sustenna 150mg Injection,PALIPERIDONE,DB01267,psychotic disorder,TxGNN Knowledge Graph
108344,Invega Sustenna 150mg Injection,PALIPERIDONE,DB01267,mental disorder,TxGNN Knowledge Graph
108392,Imfinzi Injection,DURVALUMAB,DB11714,transitional cell carcinoma,TxGNN Knowledge Graph
108465,Impavido 50mg Capsule,MILTEFOSINE,DB09031,visceral leishmaniasis,TxGNN Knowledge Graph
108465,Impavido 50mg Capsule,MILTEFOSINE,DB09031,leishmaniasis,TxGNN Knowledge Graph
108465,Impavido 50mg Capsule,MILTEFOSINE,DB09031,mucocutaneous leishmaniasis,TxGNN Knowledge Graph
111143,Ixempra 15mg Injection,IXABEPILONE,DB04845,breast carcinoma,TxGNN Knowledge Graph
111143,Ixempra 15mg Injection,IXABEPILONE,DB04845,breast neoplasm,TxGNN Knowledge Graph
112511,Indease 400mg Capsule,INDINAVIR,DB00224,AIDS,TxGNN Knowledge Graph
112511,Indease 400mg Capsule,INDINAVIR,DB00224,HIV infectious disease,TxGNN Knowledge Graph
113919,Jakavi 5mg Tablet,RUXOLITINIB,DB08877,myelofibrosis,TxGNN Knowledge Graph
113919,Jakavi 5mg Tablet,RUXOLITINIB,DB08877,bone marrow neoplasm,TxGNN Knowledge Graph
113919,Jakavi 5mg Tablet,RUXOLITINIB,DB08877,myeloproliferative neoplasm,TxGNN Knowledge Graph
113919,Jakavi 5mg Tablet,RUXOLITINIB,DB08877,polycythemia (disease),TxGNN Knowledge Graph
113919,Jakavi 5mg Tablet,RUXOLITINIB,DB08877,plasmacytoma,TxGNN Knowledge Graph
113919,Jakavi 5mg Tablet,RUXOLITINIB,DB08877,acquired polycythemia vera,TxGNN Knowledge Graph
113919,Jakavi 5mg Tablet,RUXOLITINIB,DB08877,primary myelofibrosis,TxGNN Knowledge Graph
114228,Jolvig Oral Solution,VIGABATRIN,DB01080,West syndrome,TxGNN Knowledge Graph
114228,Jolvig Oral Solution,VIGABATRIN,DB01080,developmental and epileptic encephalopathy,TxGNN Knowledge Graph
114461,Jozil 500mg Tablet,CEFPROZIL,DB01150,staphylococcus aureus infection,TxGNN Knowledge Graph
114461,Jozil 500mg Tablet,CEFPROZIL,DB01150,bronchitis,TxGNN Knowledge Graph
114461,Jozil 500mg Tablet,CEFPROZIL,DB01150,tonsillitis,TxGNN Knowledge Graph
114461,Jozil 500mg Tablet,CEFPROZIL,DB01150,staphylococcal infection,TxGNN Knowledge Graph
114461,Jozil 500mg Tablet,CEFPROZIL,DB01150,respiratory tract infectious disease,TxGNN Knowledge Graph
114461,Jozil 500mg Tablet,CEFPROZIL,DB01150,common cold,TxGNN Knowledge Graph
114461,Jozil 500mg Tablet,CEFPROZIL,DB01150,infectious otitis media,TxGNN Knowledge Graph
114461,Jozil 500mg Tablet,CEFPROZIL,DB01150,streptococcal infection,TxGNN Knowledge Graph
114511,Jisporin Ointment,BACITRACIN,DB00626,keratoconjunctivitis,TxGNN Knowledge Graph
114511,Jisporin Ointment,BACITRACIN,DB00626,keratitis,TxGNN Knowledge Graph
114511,Jisporin Ointment,BACITRACIN,DB00626,blepharoconjunctivitis,TxGNN Knowledge Graph
115727,Keytruda Injection,PEMBROLIZUMAB,DB09037,metastatic melanoma,TxGNN Knowledge Graph
115727,Keytruda Injection,PEMBROLIZUMAB,DB09037,lung cancer,TxGNN Knowledge Graph
115727,Keytruda Injection,PEMBROLIZUMAB,DB09037,non-small cell lung carcinoma (disease),TxGNN Knowledge Graph
115792,Kelfer 500 Capsule,DEFERIPRONE,DB08826,beta thalassemia,TxGNN Knowledge Graph
115792,Kelfer 500 Capsule,DEFERIPRONE,DB08826,hemoglobinopathy,TxGNN Knowledge Graph
115792,Kelfer 500 Capsule,DEFERIPRONE,DB08826,beta-thalassemia and related diseases,TxGNN Knowledge Graph
115792,Kelfer 500 Capsule,DEFERIPRONE,DB08826,beta-thalassemia intermedia,TxGNN Knowledge Graph
115792,Kelfer 500 Capsule,DEFERIPRONE,DB08826,hemosiderosis,TxGNN Knowledge Graph
115792,Kelfer 500 Capsule,DEFERIPRONE,DB08826,hereditary persistence of fetal hemoglobin,TxGNN Knowledge Graph
115792,Kelfer 500 Capsule,DEFERIPRONE,DB08826,dominant beta-thalassemia,TxGNN Knowledge Graph
115792,Kelfer 500 Capsule,DEFERIPRONE,DB08826,beta-thalassemia HBB/LCRB,TxGNN Knowledge Graph
115834,Kombiglyze  XR 5mg/500mg Tablet,SAXAGLIPTIN,DB06335,diabetes mellitus (disease),TxGNN Knowledge Graph
115834,Kombiglyze  XR 5mg/500mg Tablet,SAXAGLIPTIN,DB06335,type 2 diabetes mellitus,TxGNN Knowledge Graph
115936,Klox-D 500 Capsule,DICLOXACILLIN,DB00485,staphylococcal infection,TxGNN Knowledge Graph
115936,Klox-D 500 Capsule,DICLOXACILLIN,DB00485,staphylococcus aureus infection,TxGNN Knowledge Graph
115936,Klox-D 500 Capsule,DICLOXACILLIN,DB00485,staphylococcal pneumonia,TxGNN Knowledge Graph
120818,Lomotil Tablet,DIPHENOXYLATE,DB01081,diarrheal disease,TxGNN Knowledge Graph
121007,Levemir 100IU/ml Flexpen,INSULIN DETEMIR,DB01307,diabetes mellitus (disease),TxGNN Knowledge Graph
121007,Levemir 100IU/ml Flexpen,INSULIN DETEMIR,DB01307,diabetic ketoacidosis,TxGNN Knowledge Graph
121189,Livial Tablet,TIBOLONE,DB09070,osteoporosis,TxGNN Knowledge Graph
121189,Livial Tablet,TIBOLONE,DB09070,postmenopausal osteoporosis,TxGNN Knowledge Graph
121341,Lotensyl 10 Tablet,LERCANIDIPINE,DB00528,hypertensive disorder,TxGNN Knowledge Graph
121341,Lotensyl 10 Tablet,LERCANIDIPINE,DB00528,hypertension,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,ovarian adenocarcinoma,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,hereditary site-specific ovarian cancer syndrome,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,ovarian carcinosarcoma,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,primary non-gestational choriocarcinoma of ovary,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,malignant dysgerminomatous germ cell tumor of ovary,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,primary peritoneal carcinoma (disease),TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,"theca steroid-producing cell malignant tumor of ovary, not further specified",TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,malignant Sertoli-Leydig cell tumor of ovary,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,yolk sac tumor,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,ovarian clear cell adenocarcinoma,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,hereditary breast ovarian cancer syndrome,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,desmoplastic small round cell tumor,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,malignant sex cord stromal tumor of ovary,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,ovarian small cell carcinoma,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,ovarian cancer,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,malignant non-dysgerminomatous germ cell tumor of ovary,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,primary peritoneal serous/papillary carcinoma,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,ovarian epithelial tumor,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,familial ovarian cancer,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,immature ovarian teratoma,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,borderline epithelial tumor of ovary,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,peritoneum cancer,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,ovarian mucinous adenocarcinoma,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,malignant germ cell tumor of ovary,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,ovarian endometrioid adenocarcinoma,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,primary malignant peritoneal tumor,TxGNN Knowledge Graph
121540,Lynparza 150mg Tablet,OLAPARIB,DB09074,maligant granulosa cell tumor of ovary,TxGNN Knowledge Graph
121640,Lupivor 10mg Tablet,VORTIOXETINE,DB09068,endogenous depression,TxGNN Knowledge Graph
121640,Lupivor 10mg Tablet,VORTIOXETINE,DB09068,anxiety disorder,TxGNN Knowledge Graph
121640,Lupivor 10mg Tablet,VORTIOXETINE,DB09068,major depressive disorder,TxGNN Knowledge Graph
121640,Lupivor 10mg Tablet,VORTIOXETINE,DB09068,unipolar depression,TxGNN Knowledge Graph
121668,Lucentis Injection,RANIBIZUMAB,DB01270,retinopathy of prematurity,TxGNN Knowledge Graph
121668,Lucentis Injection,RANIBIZUMAB,DB01270,diabetic macular edema,TxGNN Knowledge Graph
121668,Lucentis Injection,RANIBIZUMAB,DB01270,retinal artery occlusion,TxGNN Knowledge Graph
121668,Lucentis Injection,RANIBIZUMAB,DB01270,exudative vitreoretinopathy,TxGNN Knowledge Graph
121668,Lucentis Injection,RANIBIZUMAB,DB01270,diabetic cataract,TxGNN Knowledge Graph
121668,Lucentis Injection,RANIBIZUMAB,DB01270,diabetic retinopathy,TxGNN Knowledge Graph
121668,Lucentis Injection,RANIBIZUMAB,DB01270,macular degeneration,TxGNN Knowledge Graph
121730,Levomil 20 Capsule ER,LEVOMILNACIPRAN,DB08918,endogenous depression,TxGNN Knowledge Graph
121730,Levomil 20 Capsule ER,LEVOMILNACIPRAN,DB08918,anxiety disorder,TxGNN Knowledge Graph
121730,Levomil 20 Capsule ER,LEVOMILNACIPRAN,DB08918,major depressive disorder,TxGNN Knowledge Graph
121730,Levomil 20 Capsule ER,LEVOMILNACIPRAN,DB08918,unipolar depression,TxGNN Knowledge Graph
121883,Labaneb Respules (2ml Each),ARFORMOTEROL,DB01274,chronic obstructive pulmonary disease,TxGNN Knowledge Graph
121883,Labaneb Respules (2ml Each),ARFORMOTEROL,DB01274,"COPD, severe early onset",TxGNN Knowledge Graph
121883,Labaneb Respules (2ml Each),ARFORMOTEROL,DB01274,bronchitis,TxGNN Knowledge Graph
121883,Labaneb Respules (2ml Each),ARFORMOTEROL,DB01274,pulmonary emphysema,TxGNN Knowledge Graph
122099,Laxicon SG Capsule,DOCUSATE,DB11089,hypochromic anemia,TxGNN Knowledge Graph
122099,Laxicon SG Capsule,DOCUSATE,DB11089,deficiency anemia,TxGNN Knowledge Graph
122099,Laxicon SG Capsule,DOCUSATE,DB11089,folic acid deficiency anemia,TxGNN Knowledge Graph
122099,Laxicon SG Capsule,DOCUSATE,DB11089,iron deficiency anemia,TxGNN Knowledge Graph
122099,Laxicon SG Capsule,DOCUSATE,DB11089,microcytic anemia,TxGNN Knowledge Graph
122099,Laxicon SG Capsule,DOCUSATE,DB11089,constipation disorder,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,gingivitis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,necrotizing ulcerative gingivitis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,rickettsialpox,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,Q fever,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,trachoma,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,brucellosis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,pneumonia,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,bronchitis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,Rocky mountain spotted fever,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,conjunctivitis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,urinary tract infection (disease),TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,syphilis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,relapsing fever,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,spotted fever,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,actinomycosis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,lymphogranuloma venereum,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,granuloma inguinale,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,pharyngitis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,sinusitis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,leptospirosis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,anthrax infection,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,Actinomycetales infectious disease,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,typhus,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,staphylococcus aureus infection,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,cat-scratch disease,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,Japanese spotted fever,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,acute gonococcal cervicitis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,yaws,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,staphylococcal infection,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,erythrasma,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,chancroid,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,trypanosomiasis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,gonorrhea,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,ornithosis,TxGNN Knowledge Graph
122118,Ledermycin 300mg Tablet,DEMECLOCYCLINE,DB00618,acute gonococcal endometritis,TxGNN Knowledge Graph
122146,Luporal Capsule,TEGAFUR,DB09256,diffuse gastric adenocarcinoma,TxGNN Knowledge Graph
122146,Luporal Capsule,TEGAFUR,DB09256,gastric neoplasm,TxGNN Knowledge Graph
122146,Luporal Capsule,TEGAFUR,DB09256,gastric linitis plastica,TxGNN Knowledge Graph
122146,Luporal Capsule,TEGAFUR,DB09256,gastric cancer,TxGNN Knowledge Graph
122146,Luporal Capsule,TEGAFUR,DB09256,gastric carcinoma,TxGNN Knowledge Graph
122392,Levifil 20mg Tablet,VARDENAFIL,DB00862,premature ejaculation (disease),TxGNN Knowledge Graph
122392,Levifil 20mg Tablet,VARDENAFIL,DB00862,psychologic dyspareunia,TxGNN Knowledge Graph
122392,Levifil 20mg Tablet,VARDENAFIL,DB00862,erectile dysfunction (disease),TxGNN Knowledge Graph
125386,Levosimed 12.5mg Injection,LEVOSIMENDAN,DB00922,congestive heart failure,TxGNN Knowledge Graph
125386,Levosimed 12.5mg Injection,LEVOSIMENDAN,DB00922,heart failure,TxGNN Knowledge Graph
127013,Lyzop 7.5mg Tablet,ZOPICLONE,DB01198,insomnia (disease),TxGNN Knowledge Graph
127978,Lyxumia  20 Solution for Injection,LIXISENATIDE,DB09265,diabetes mellitus (disease),TxGNN Knowledge Graph
127978,Lyxumia  20 Solution for Injection,LIXISENATIDE,DB09265,type 2 diabetes mellitus,TxGNN Knowledge Graph
128386,Lazodep 40mg Tablet,VILAZODONE,DB06684,endogenous depression,TxGNN Knowledge Graph
128386,Lazodep 40mg Tablet,VILAZODONE,DB06684,anxiety disorder,TxGNN Knowledge Graph
128386,Lazodep 40mg Tablet,VILAZODONE,DB06684,major depressive disorder,TxGNN Knowledge Graph
128386,Lazodep 40mg Tablet,VILAZODONE,DB06684,unipolar depression,TxGNN Knowledge Graph
129170,Lorbriqua 25mg Tablet,LORLATINIB,DB12130,lung cancer,TxGNN Knowledge Graph
129170,Lorbriqua 25mg Tablet,LORLATINIB,DB12130,non-small cell lung carcinoma (disease),TxGNN Knowledge Graph
130372,Lomoparin 3500IU Injection,ARDEPARIN,DB00407,acquired purpura fulminans,TxGNN Knowledge Graph
130372,Lomoparin 3500IU Injection,ARDEPARIN,DB00407,disseminated intravascular coagulation,TxGNN Knowledge Graph
130372,Lomoparin 3500IU Injection,ARDEPARIN,DB00407,pulmonary embolism (disease),TxGNN Knowledge Graph
130372,Lomoparin 3500IU Injection,ARDEPARIN,DB00407,purpura fulminans,TxGNN Knowledge Graph
133511,Migranil EC 1mg/100mg Tablet,ERGOTAMINE,DB00696,"migraine with or without aura, susceptibility to",TxGNN Knowledge Graph
133511,Migranil EC 1mg/100mg Tablet,ERGOTAMINE,DB00696,obsolete vascular headache,TxGNN Knowledge Graph
133511,Migranil EC 1mg/100mg Tablet,ERGOTAMINE,DB00696,cluster headache syndrome,TxGNN Knowledge Graph
133511,Migranil EC 1mg/100mg Tablet,ERGOTAMINE,DB00696,paroxysmal Hemicrania,TxGNN Knowledge Graph
133511,Migranil EC 1mg/100mg Tablet,ERGOTAMINE,DB00696,migraine disorder,TxGNN Knowledge Graph
133511,Migranil EC 1mg/100mg Tablet,ERGOTAMINE,DB00696,hemicrania continua,TxGNN Knowledge Graph
133731,Moiz XL Cream,CETYL ALCOHOL,DB09494,newborn respiratory distress syndrome,TxGNN Knowledge Graph
133731,Moiz XL Cream,CETYL ALCOHOL,DB09494,acute respiratory distress syndrome,TxGNN Knowledge Graph
133785,Methimez 10 Tablet,METHIMAZOLE,DB00763,hyperthyroidism,TxGNN Knowledge Graph
133785,Methimez 10 Tablet,METHIMAZOLE,DB00763,Graves disease,TxGNN Knowledge Graph
133785,Methimez 10 Tablet,METHIMAZOLE,DB00763,thyrotoxicosis,TxGNN Knowledge Graph
133933,Mephentine 30mg Injection,MEPHENTERMINE,DB01365,hypotensive disorder,TxGNN Knowledge Graph
134002,Macitent 10mg Tablet,MACITENTAN,DB08932,pulmonary arterial hypertension,TxGNN Knowledge Graph
134666,Myostigmin 2.5mg Injection,NEOSTIGMINE,DB01400,neuromuscular junction disease,TxGNN Knowledge Graph
134666,Myostigmin 2.5mg Injection,NEOSTIGMINE,DB01400,myasthenia gravis,TxGNN Knowledge Graph
134666,Myostigmin 2.5mg Injection,NEOSTIGMINE,DB01400,adult-onset myasthenia gravis,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,restless legs syndrome,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,hereditary late onset Parkinson disease,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,parkinsonian-pyramidal syndrome,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,juvenile onset Parkinson disease 19A,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,hemiparkinsonism-hemiatrophy syndrome,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,X-linked parkinsonism-spasticity syndrome,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,atypical juvenile parkinsonism,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,early-onset parkinsonism-intellectual disability syndrome,TxGNN Knowledge Graph
135807,Mirator 0.5 Tablet,PRAMIPEXOLE,DB00413,Parkinson disease,TxGNN Knowledge Graph
136528,Meqsel 0.5mg Tablet,TRAMETINIB,DB08911,metastatic melanoma,TxGNN Knowledge Graph
138905,Morex 150mg Tablet,MOCLOBEMIDE,DB01171,anxiety disorder,TxGNN Knowledge Graph
138905,Morex 150mg Tablet,MOCLOBEMIDE,DB01171,neurotic disorder,TxGNN Knowledge Graph
138905,Morex 150mg Tablet,MOCLOBEMIDE,DB01171,dysthymic disorder,TxGNN Knowledge Graph
142210,Macprox 600gm Tablet,OXAPROZIN,DB00991,spondyloarthropathy,TxGNN Knowledge Graph
142210,Macprox 600gm Tablet,OXAPROZIN,DB00991,arthropathy,TxGNN Knowledge Graph
142210,Macprox 600gm Tablet,OXAPROZIN,DB00991,osteoarthritis,TxGNN Knowledge Graph
142210,Macprox 600gm Tablet,OXAPROZIN,DB00991,juvenile arthritis due to defect in LACC1,TxGNN Knowledge Graph
142210,Macprox 600gm Tablet,OXAPROZIN,DB00991,rheumatoid arthritis,TxGNN Knowledge Graph
